Replay #,Replay Link
3592,http://smogtours.psim.us/battle-gen3ou-803518
3593,https://replay.pokemonshowdown.com/smogtours-gen3ou-803520
3594,https://replay.pokemonshowdown.com/smogtours-gen3ou-803527
3595,https://replay.pokemonshowdown.com/smogtours-gen3ou-803529
3596,https://replay.pokemonshowdown.com/smogtours-gen3ou-803475
3597,https://replay.pokemonshowdown.com/smogtours-gen3ou-803483
3598,https://replay.pokemonshowdown.com/smogtours-gen3ou-803506
3599,https://replay.pokemonshowdown.com/smogtours-gen3ou-803513
3600,https://replay.pokemonshowdown.com/smogtours-gen3ou-803479
3601,https://replay.pokemonshowdown.com/smogtours-gen3ou-803484
3602,https://smogtours.psim.us/battle-gen3ou-803501
3603,https://smogtours.psim.us/battle-gen3ou-803507
3604,https://replay.pokemonshowdown.com/smogtours-gen3ou-803530?p2
3605,https://replay.pokemonshowdown.com/smogtours-gen3ou-803536?p2
3606,https://replay.pokemonshowdown.com/smogtours-gen3ou-803533?p2
3607,https://replay.pokemonshowdown.com/smogtours-gen3ou-803552
3608,https://replay.pokemonshowdown.com/smogtours-gen3ou-803553
3609,https://replay.pokemonshowdown.com/smogtours-gen3ou-803554
3610,https://replay.pokemonshowdown.com/smogtours-gen3ou-803542
3611,https://replay.pokemonshowdown.com/smogtours-gen3ou-803543
3612,https://replay.pokemonshowdown.com/smogtours-gen3ou-803547
3613,https://replay.pokemonshowdown.com/smogtours-gen3ou-803548
3614,https://replay.pokemonshowdown.com/smogtours-gen3ou-803551
3615,https://replay.pokemonshowdown.com/smogtours-gen3ou-803555
3616,https://replay.pokemonshowdown.com/smogtours-gen3ou-803556
3617,https://replay.pokemonshowdown.com/smogtours-gen3ou-803557
3618,https://replay.pokemonshowdown.com/smogtours-gen3ou-803581
3619,https://replay.pokemonshowdown.com/smogtours-gen3ou-803582
3620,https://replay.pokemonshowdown.com/smogtours-gen3ou-803671?p2
3621,https://replay.pokemonshowdown.com/smogtours-gen3ou-803670
3622,https://replay.pokemonshowdown.com/smogtours-gen3ou-803669?p2
3623,https://replay.pokemonshowdown.com/smogtours-gen3ou-803692
3624,https://replay.pokemonshowdown.com/smogtours-gen3ou-803693
3625,https://replay.pokemonshowdown.com/smogtours-gen3ou-803753
3626,https://replay.pokemonshowdown.com/smogtours-gen3ou-803756
3627,https://replay.pokemonshowdown.com/smogtours-gen3ou-803796
3628,https://replay.pokemonshowdown.com/smogtours-gen3ou-803798?p2
3629,https://replay.pokemonshowdown.com/smogtours-gen3ou-803799
3630,https://replay.pokemonshowdown.com/gen3ou-2235416130
3631,https://replay.pokemonshowdown.com/gen3ou-2235422221
3632,https://replay.pokemonshowdown.com/smogtours-gen3ou-803629
3633,https://replay.pokemonshowdown.com/smogtours-gen3ou-803633
3634,https://replay.pokemonshowdown.com/smogtours-gen3ou-803636
3635,https://replay.pokemonshowdown.com/smogtours-gen3ou-803809
3636,https://replay.pokemonshowdown.com/smogtours-gen3ou-803811
3637,https://replay.pokemonshowdown.com/smogtours-gen3ou-804060
3638,https://replay.pokemonshowdown.com/smogtours-gen3ou-804066
3639,https://replay.pokemonshowdown.com/smogtours-gen3ou-804074
3640,https://replay.pokemonshowdown.com/smogtours-gen3ou-803770
3641,https://replay.pokemonshowdown.com/smogtours-gen3ou-803772
3642,https://replay.pokemonshowdown.com/smogtours-gen3ou-803657
3643,https://replay.pokemonshowdown.com/smogtours-gen3ou-803659
3644,https://replay.pokemonshowdown.com/smogtours-gen3ou-804149
3645,https://replay.pokemonshowdown.com/smogtours-gen3ou-804159
3646,https://replay.pokemonshowdown.com/smogtours-gen3ou-804163
3647,https://replay.pokemonshowdown.com/smogtours-gen3ou-803986
3648,https://replay.pokemonshowdown.com/smogtours-gen3ou-803994
3649,https://replay.pokemonshowdown.com/smogtours-gen3ou-804151
3650,https://replay.pokemonshowdown.com/smogtours-gen3ou-804155
3651,https://replay.pokemonshowdown.com/smogtours-gen3ou-803985
3652,https://replay.pokemonshowdown.com/smogtours-gen3ou-803988
3653,https://replay.pokemonshowdown.com/smogtours-gen3ou-803997
3654,https://replay.pokemonshowdown.com/smogtours-gen3ou-803832
3655,https://replay.pokemonshowdown.com/smogtours-gen3ou-803840
3656,https://replay.pokemonshowdown.com/smogtours-gen3ou-803599
3657,https://replay.pokemonshowdown.com/smogtours-gen3ou-803601
3658,https://replay.pokemonshowdown.com/smogtours-gen3ou-803602
3659,https://replay.pokemonshowdown.com/smogtours-gen3ou-803948
3660,https://replay.pokemonshowdown.com/smogtours-gen3ou-803951
3661,https://replay.pokemonshowdown.com/smogtours-gen3ou-803955
3662,https://replay.pokemonshowdown.com/smogtours-gen3ou-804363
3663,https://replay.pokemonshowdown.com/smogtours-gen3ou-804370
3664,https://replay.pokemonshowdown.com/smogtours-gen3ou-804449
3665,https://replay.pokemonshowdown.com/smogtours-gen3ou-804458
3666,https://replay.pokemonshowdown.com/smogtours-gen3ou-804173
3667,https://replay.pokemonshowdown.com/smogtours-gen3ou-804174
3668,https://replay.pokemonshowdown.com/smogtours-gen3ou-804176
3669,https://replay.pokemonshowdown.com/smogtours-gen3ou-804027
3670,https://replay.pokemonshowdown.com/smogtours-gen3ou-804012
3671,https://replay.pokemonshowdown.com/smogtours-gen3ou-804340
3672,https://replay.pokemonshowdown.com/smogtours-gen3ou-804349
3673,https://replay.pokemonshowdown.com/smogtours-gen3ou-804355
3674,https://replay.pokemonshowdown.com/smogtours-gen3ou-803855
3675,https://replay.pokemonshowdown.com/smogtours-gen3ou-803857
3676,https://replay.pokemonshowdown.com/smogtours-gen3ou-804198
3677,https://replay.pokemonshowdown.com/smogtours-gen3ou-804203
3678,https://replay.pokemonshowdown.com/smogtours-gen3ou-803800
3679,https://replay.pokemonshowdown.com/smogtours-gen3ou-803802
3680,https://replay.pokemonshowdown.com/smogtours-gen3ou-803806
3681,https://replay.pokemonshowdown.com/smogtours-gen3ou-803944
3682,https://replay.pokemonshowdown.com/smogtours-gen3ou-803947
3683,https://replay.pokemonshowdown.com/smogtours-gen3ou-804407
3684,https://replay.pokemonshowdown.com/smogtours-gen3ou-804416
3685,https://replay.pokemonshowdown.com/smogtours-gen3ou-804427
3686,https://replay.pokemonshowdown.com/smogtours-gen3ou-803961
3687,https://replay.pokemonshowdown.com/smogtours-gen3ou-803966
3688,http://replay.pokemonshowdown.com/smogtours-gen3ou-803995?p2
3689,http://replay.pokemonshowdown.com/smogtours-gen3ou-804004
3690,http://replay.pokemonshowdown.com/smogtours-gen3ou-804010
3691,https://replay.pokemonshowdown.com/smogtours-gen3ou-803939?p2
3692,https://replay.pokemonshowdown.com/smogtours-gen3ou-803941
3693,https://replay.pokemonshowdown.com/smogtours-gen3ou-803977?p2
3694,https://replay.pokemonshowdown.com/smogtours-gen3ou-803978?p2
3695,https://replay.pokemonshowdown.com/smogtours-gen3ou-804504
3696,https://replay.pokemonshowdown.com/smogtours-gen3ou-804516
3697,https://replay.pokemonshowdown.com/smogtours-gen3ou-804520
3698,https://replay.pokemonshowdown.com/smogtours-gen3ou-804531
3699,https://replay.pokemonshowdown.com/smogtours-gen3ou-804540
3700,https://replay.pokemonshowdown.com/smogtours-gen3ou-804545
3701,https://replay.pokemonshowdown.com/smogtours-gen3ou-804608
3702,https://replay.pokemonshowdown.com/smogtours-gen3ou-804614
3703,https://replay.pokemonshowdown.com/smogtours-gen3ou-804381
3704,https://replay.pokemonshowdown.com/smogtours-gen3ou-804384
3705,https://replay.pokemonshowdown.com/smogtours-gen3ou-804535
3706,https://replay.pokemonshowdown.com/smogtours-gen3ou-804543
3707,https://replay.pokemonshowdown.com/smogtours-gen3ou-804554
3708,https://replay.pokemonshowdown.com/smogtours-gen3ou-804490
3709,https://replay.pokemonshowdown.com/smogtours-gen3ou-804496
3710,https://replay.pokemonshowdown.com/smogtours-gen3ou-804502
3711,https://replay.pokemonshowdown.com/smogtours-gen3ou-804588
3712,https://replay.pokemonshowdown.com/smogtours-gen3ou-804595
3713,https://replay.pokemonshowdown.com/smogtours-gen3ou-804365
3714,https://replay.pokemonshowdown.com/smogtours-gen3ou-804372
3715,https://replay.pokemonshowdown.com/smogtours-gen3ou-804446
3716,https://replay.pokemonshowdown.com/smogtours-gen3ou-804455
3717,https://replay.pokemonshowdown.com/smogtours-gen3ou-804660
3718,https://replay.pokemonshowdown.com/smogtours-gen3ou-804662
3719,https://replay.pokemonshowdown.com/smogtours-gen3ou-804177
3720,https://replay.pokemonshowdown.com/smogtours-gen3ou-804180
3721,https://replay.pokemonshowdown.com/smogtours-gen3ou-804489
3722,https://replay.pokemonshowdown.com/smogtours-gen3ou-804501?p2
3723,https://replay.pokemonshowdown.com/smogtours-gen3ou-804503?p2
3724,https://replay.pokemonshowdown.com/smogtours-gen3ou-804411?p2
3725,https://replay.pokemonshowdown.com/smogtours-gen3ou-804413?p2
3726,https://replay.pokemonshowdown.com/smogtours-gen3ou-804422?p2
3727,https://replay.pokemonshowdown.com/smogtours-gen3ou-804697?p2
3728,https://replay.pokemonshowdown.com/smogtours-gen3ou-804698
3729,https://replay.pokemonshowdown.com/smogtours-gen3ou-804702
3730,https://replay.pokemonshowdown.com/smogtours-gen3ou-804456?p2
3731,https://replay.pokemonshowdown.com/smogtours-gen3ou-804462
3732,https://replay.pokemonshowdown.com/smogtours-gen3ou-804467?p2
3733,https://replay.pokemonshowdown.com/smogtours-gen3ou-804438
3734,https://replay.pokemonshowdown.com/smogtours-gen3ou-804445
3735,https://replay.pokemonshowdown.com/smogtours-gen3ou-804482
3736,https://replay.pokemonshowdown.com/smogtours-gen3ou-804499
3737,https://replay.pokemonshowdown.com/smogtours-gen3ou-804703
3738,https://replay.pokemonshowdown.com/smogtours-gen3ou-804708
3739,https://replay.pokemonshowdown.com/smogtours-gen3ou-804057
3740,https://replay.pokemonshowdown.com/smogtours-gen3ou-804063
3741,https://replay.pokemonshowdown.com/smogtours-gen3ou-804302
3742,https://replay.pokemonshowdown.com/smogtours-gen3ou-804307
3743,https://replay.pokemonshowdown.com/smogtours-gen3ou-803967
3744,https://replay.pokemonshowdown.com/smogtours-gen3ou-803975
3745,https://replay.pokemonshowdown.com/smogtours-gen3ou-803989
3746,https://replay.pokemonshowdown.com/smogtours-gen3ou-804388
3747,https://replay.pokemonshowdown.com/smogtours-gen3ou-804390
3748,https://replay.pokemonshowdown.com/smogtours-gen3ou-804393?p2
3749,https://replay.pokemonshowdown.com/smogtours-gen3ou-804081
3750,https://replay.pokemonshowdown.com/smogtours-gen3ou-804084
3751,https://replay.pokemonshowdown.com/smogtours-gen3ou-804695
3752,https://replay.pokemonshowdown.com/smogtours-gen3ou-804696
3753,https://replay.pokemonshowdown.com/smogtours-gen3ou-803651
3754,https://replay.pokemonshowdown.com/smogtours-gen3ou-803653
3755,https://replay.pokemonshowdown.com/smogtours-gen3ou-803654
3756,https://replay.pokemonshowdown.com/smogtours-gen3ou-803584
3757,https://replay.pokemonshowdown.com/smogtours-gen3ou-803586
3758,https://replay.pokemonshowdown.com/smogtours-gen3ou-804192
3759,https://replay.pokemonshowdown.com/smogtours-gen3ou-804194
3760,https://replay.pokemonshowdown.com/smogtours-gen3ou-804511
3761,https://replay.pokemonshowdown.com/smogtours-gen3ou-804513
3762,https://replay.pokemonshowdown.com/smogtours-gen3ou-804565
3763,https://replay.pokemonshowdown.com/smogtours-gen3ou-804573
3764,https://replay.pokemonshowdown.com/smogtours-gen3ou-803666
3765,https://replay.pokemonshowdown.com/smogtours-gen3ou-803667
3766,https://replay.pokemonshowdown.com/smogtours-gen3ou-803914
3767,https://replay.pokemonshowdown.com/smogtours-gen3ou-803917
3768,https://replay.pokemonshowdown.com/smogtours-gen3ou-803918
3769,https://replay.pokemonshowdown.com/smogtours-gen3ou-803765
3770,https://replay.pokemonshowdown.com/smogtours-gen3ou-803767
3771,https://replay.pokemonshowdown.com/smogtours-gen3ou-803769
3772,https://replay.pokemonshowdown.com/smogtours-gen3ou-804065
3773,https://replay.pokemonshowdown.com/smogtours-gen3ou-804070
3774,https://replay.pokemonshowdown.com/smogtours-gen3ou-803831
3775,https://replay.pokemonshowdown.com/smogtours-gen3ou-803839
3776,https://replay.pokemonshowdown.com/smogtours-gen3ou-803752
3777,https://replay.pokemonshowdown.com/smogtours-gen3ou-803757
3778,https://replay.pokemonshowdown.com/smogtours-gen3ou-803760
3779,https://replay.pokemonshowdown.com/smogtours-gen3ou-804162
3780,https://replay.pokemonshowdown.com/smogtours-gen3ou-804164
3781,https://replay.pokemonshowdown.com/smogtours-gen3ou-804312
3782,https://replay.pokemonshowdown.com/smogtours-gen3ou-804317
3783,https://replay.pokemonshowdown.com/smogtours-gen3ou-804322
3784,https://replay.pokemonshowdown.com/smogtours-gen3ou-803990
3785,https://replay.pokemonshowdown.com/smogtours-gen3ou-804000
3786,https://replay.pokemonshowdown.com/smogtours-gen3ou-804011
3787,https://replay.pokemonshowdown.com/smogtours-gen3ou-803858
3788,https://replay.pokemonshowdown.com/smogtours-gen3ou-803856
3789,https://replay.pokemonshowdown.com/smogtours-gen3ou-803859
3790,https://replay.pokemonshowdown.com/smogtours-gen3ou-804477?p2
3791,https://replay.pokemonshowdown.com/smogtours-gen3ou-804486
3792,https://replay.pokemonshowdown.com/smogtours-gen3ou-804494
3793,https://replay.pokemonshowdown.com/smogtours-gen3ou-804645
3794,https://replay.pokemonshowdown.com/smogtours-gen3ou-804641
3795,https://replay.pokemonshowdown.com/smogtours-gen3ou-803908
3796,https://replay.pokemonshowdown.com/smogtours-gen3ou-803913
3797,https://replay.pokemonshowdown.com/smogtours-gen3ou-803916
3798,https://replay.pokemonshowdown.com/smogtours-gen3ou-804749
3799,https://replay.pokemonshowdown.com/smogtours-gen3ou-804750
3800,https://replay.pokemonshowdown.com/smogtours-gen3ou-804618
3801,https://replay.pokemonshowdown.com/smogtours-gen3ou-804621
3802,https://replay.pokemonshowdown.com/smogtours-gen3ou-804646
3803,https://replay.pokemonshowdown.com/smogtours-gen3ou-804714
3804,https://replay.pokemonshowdown.com/smogtours-gen3ou-804715
3805,https://replay.pokemonshowdown.com/smogtours-gen3ou-804717
3806,https://replay.pokemonshowdown.com/smogtours-gen3ou-804700
3807,https://replay.pokemonshowdown.com/smogtours-gen3ou-804706
3808,https://replay.pokemonshowdown.com/smogtours-gen3ou-804827
3809,https://replay.pokemonshowdown.com/smogtours-gen3ou-804831
3810,https://replay.pokemonshowdown.com/smogtours-gen3ou-804835
3811,https://replay.pokemonshowdown.com/smogtours-gen3ou-804837
3812,https://replay.pokemonshowdown.com/smogtours-gen3ou-804727
3813,https://replay.pokemonshowdown.com/smogtours-gen3ou-804729
3814,https://replay.pokemonshowdown.com/smogtours-gen3ou-804732
3815,https://replay.pokemonshowdown.com/smogtours-gen3ou-804821
3816,https://replay.pokemonshowdown.com/smogtours-gen3ou-804823
3817,https://replay.pokemonshowdown.com/smogtours-gen3ou-804826
3818,https://replay.pokemonshowdown.com/smogtours-gen3ou-804783
3819,https://replay.pokemonshowdown.com/smogtours-gen3ou-804788
3820,https://replay.pokemonshowdown.com/smogtours-gen3ou-804793
3821,https://replay.pokemonshowdown.com/smogtours-gen3ou-804784
3822,https://replay.pokemonshowdown.com/smogtours-gen3ou-804802
3823,https://replay.pokemonshowdown.com/smogtours-gen3ou-804824
3824,https://replay.pokemonshowdown.com/smogtours-gen3ou-804828
3825,https://replay.pokemonshowdown.com/smogtours-gen3ou-804830
3826,https://replay.pokemonshowdown.com/smogtours-gen3ou-804763
3827,https://replay.pokemonshowdown.com/smogtours-gen3ou-804765
3828,https://replay.pokemonshowdown.com/smogtours-gen3ou-804770
3829,https://replay.pokemonshowdown.com/smogtours-gen3ou-804832
3830,https://replay.pokemonshowdown.com/smogtours-gen3ou-804834?p2
3831,https://replay.pokemonshowdown.com/smogtours-gen3ou-804757
3832,https://replay.pokemonshowdown.com/smogtours-gen3ou-804758
3833,https://replay.pokemonshowdown.com/smogtours-gen3ou-804843
3834,https://replay.pokemonshowdown.com/smogtours-gen3ou-804846
3835,https://replay.pokemonshowdown.com/smogtours-gen3ou-804849
3836,https://replay.pokemonshowdown.com/smogtours-gen3ou-804781
3837,https://replay.pokemonshowdown.com/smogtours-gen3ou-804787
3838,https://replay.pokemonshowdown.com/smogtours-gen3ou-804798
3839,https://replay.pokemonshowdown.com/smogtours-gen3ou-804839
3840,https://replay.pokemonshowdown.com/smogtours-gen3ou-804840
3841,https://replay.pokemonshowdown.com/smogtours-gen3ou-804841
3842,https://replay.pokemonshowdown.com/smogtours-gen3ou-804844
3843,https://replay.pokemonshowdown.com/smogtours-gen3ou-804848
3844,https://replay.pokemonshowdown.com/smogtours-gen3ou-804851
3845,https://replay.pokemonshowdown.com/smogtours-gen3ou-804790
3846,https://replay.pokemonshowdown.com/smogtours-gen3ou-804797
3847,https://replay.pokemonshowdown.com/smogtours-gen3ou-804799
3848,https://replay.pokemonshowdown.com/smogtours-gen3ou-804761
3849,https://replay.pokemonshowdown.com/smogtours-gen3ou-804762
3850,https://replay.pokemonshowdown.com/smogtours-gen3ou-804764
3851,https://replay.pokemonshowdown.com/smogtours-gen3ou-804853
3852,https://replay.pokemonshowdown.com/smogtours-gen3ou-804854
3853,https://replay.pokemonshowdown.com/smogtours-gen3ou-804856
3854,https://replay.pokemonshowdown.com/smogtours-gen3ou-804786
3855,https://replay.pokemonshowdown.com/smogtours-gen3ou-804791
3856,https://replay.pokemonshowdown.com/smogtours-gen3ou-804845
3857,https://replay.pokemonshowdown.com/smogtours-gen3ou-804847
3858,https://replay.pokemonshowdown.com/smogtours-gen3ou-804812
3859,https://replay.pokemonshowdown.com/smogtours-gen3ou-804813
3860,https://replay.pokemonshowdown.com/smogtours-gen3ou-804782
3861,https://replay.pokemonshowdown.com/smogtours-gen3ou-804789
3862,https://replay.pokemonshowdown.com/smogtours-gen3ou-804842
3863,https://replay.pokemonshowdown.com/smogtours-gen3ou-804850
3864,https://replay.pokemonshowdown.com/smogtours-gen3ou-804852
3865,https://replay.pokemonshowdown.com/smogtours-gen3ou-804767
3866,https://replay.pokemonshowdown.com/smogtours-gen3ou-804771
3867,https://replay.pokemonshowdown.com/smogtours-gen3ou-804778
3868,https://replay.pokemonshowdown.com/smogtours-gen3ou-804855
3869,https://replay.pokemonshowdown.com/smogtours-gen3ou-804857
3870,https://replay.pokemonshowdown.com/smogtours-gen3ou-804743?p2
3871,https://replay.pokemonshowdown.com/smogtours-gen3ou-804744?p2
3872,https://replay.pokemonshowdown.com/smogtours-gen3ou-804745?p2
3873,https://replay.pokemonshowdown.com/smogtours-gen3ou-804518
3874,https://replay.pokemonshowdown.com/smogtours-gen3ou-804525
3875,https://replay.pokemonshowdown.com/smogtours-gen3ou-804755
3876,https://replay.pokemonshowdown.com/smogtours-gen3ou-804756
3877,https://replay.pokemonshowdown.com/smogtours-gen3ou-804804
3878,https://replay.pokemonshowdown.com/smogtours-gen3ou-804807
3879,https://replay.pokemonshowdown.com/smogtours-gen3ou-804785
3880,https://replay.pokemonshowdown.com/smogtours-gen3ou-804795
3881,https://replay.pokemonshowdown.com/smogtours-gen3ou-804800
3882,https://replay.pokemonshowdown.com/smogtours-gen3ou-804833
3883,https://replay.pokemonshowdown.com/smogtours-gen3ou-804836
3884,https://replay.pokemonshowdown.com/smogtours-gen3ou-804794
3885,https://replay.pokemonshowdown.com/smogtours-gen3ou-804801
3886,https://replay.pokemonshowdown.com/smogtours-gen3ou-804858
3887,https://replay.pokemonshowdown.com/smogtours-gen3ou-804859
3888,https://replay.pokemonshowdown.com/smogtours-gen3ou-804860
3889,https://replay.pokemonshowdown.com/smogtours-gen3ou-804536
3890,https://replay.pokemonshowdown.com/smogtours-gen3ou-804900
3891,https://replay.pokemonshowdown.com/smogtours-gen3ou-804905
3892,https://replay.pokemonshowdown.com/smogtours-gen3ou-804907
3893,https://replay.pokemonshowdown.com/smogtours-gen3ou-804918
3894,https://replay.pokemonshowdown.com/smogtours-gen3ou-804922
3895,https://replay.pokemonshowdown.com/smogtours-gen3ou-804949
3896,https://replay.pokemonshowdown.com/smogtours-gen3ou-804950
3897,https://replay.pokemonshowdown.com/smogtours-gen3ou-804951
3898,https://replay.pokemonshowdown.com/smogtours-gen3ou-804986
3899,https://replay.pokemonshowdown.com/smogtours-gen3ou-804987
3900,https://replay.pokemonshowdown.com/smogtours-gen3ou-804988
3901,https://replay.pokemonshowdown.com/smogtours-gen3ou-805044
3902,https://replay.pokemonshowdown.com/smogtours-gen3ou-805046
3903,https://replay.pokemonshowdown.com/smogtours-gen3ou-805011
3904,https://replay.pokemonshowdown.com/smogtours-gen3ou-805018
3905,https://replay.pokemonshowdown.com/smogtours-gen3ou-805051
3906,https://replay.pokemonshowdown.com/smogtours-gen3ou-805052
3907,https://replay.pokemonshowdown.com/smogtours-gen3ou-805103
3908,https://replay.pokemonshowdown.com/smogtours-gen3ou-805105
3909,https://replay.pokemonshowdown.com/smogtours-gen3ou-805093
3910,https://replay.pokemonshowdown.com/smogtours-gen3ou-805094
3911,https://replay.pokemonshowdown.com/smogtours-gen3ou-805118
3912,https://replay.pokemonshowdown.com/smogtours-gen3ou-805122
3913,https://replay.pokemonshowdown.com/smogtours-gen3ou-805124
3914,https://replay.pokemonshowdown.com/smogtours-gen3ou-804970
3915,https://replay.pokemonshowdown.com/smogtours-gen3ou-804968
3916,https://replay.pokemonshowdown.com/smogtours-gen3ou-804969
3917,https://replay.pokemonshowdown.com/smogtours-gen3ou-805072
3918,https://replay.pokemonshowdown.com/smogtours-gen3ou-805074
3919,https://replay.pokemonshowdown.com/smogtours-gen3ou-805053
3920,https://replay.pokemonshowdown.com/smogtours-gen3ou-805054
3921,https://replay.pokemonshowdown.com/smogtours-gen3ou-805169
3922,https://replay.pokemonshowdown.com/smogtours-gen3ou-805175
3923,https://replay.pokemonshowdown.com/smogtours-gen3ou-805177
3924,https://replay.pokemonshowdown.com/smogtours-gen3ou-805058
3925,https://replay.pokemonshowdown.com/smogtours-gen3ou-805062
3926,https://replay.pokemonshowdown.com/smogtours-gen3ou-805065
3927,https://replay.pokemonshowdown.com/smogtours-gen3ou-805240
3928,https://replay.pokemonshowdown.com/smogtours-gen3ou-805243
3929,https://replay.pokemonshowdown.com/smogtours-gen3ou-805190
3930,https://replay.pokemonshowdown.com/smogtours-gen3ou-805191
3931,https://replay.pokemonshowdown.com/smogtours-gen3ou-805226
3932,https://replay.pokemonshowdown.com/smogtours-gen3ou-805228
3933,https://replay.pokemonshowdown.com/smogtours-gen3ou-805242
3934,https://replay.pokemonshowdown.com/smogtours-gen3ou-805244
3935,https://replay.pokemonshowdown.com/smogtours-gen3ou-805195
3936,https://replay.pokemonshowdown.com/smogtours-gen3ou-805196
3937,https://replay.pokemonshowdown.com/smogtours-gen3ou-805163?p2
3938,https://replay.pokemonshowdown.com/smogtours-gen3ou-805166?p2
3939,https://replay.pokemonshowdown.com/smogtours-gen3ou-805250
3940,https://replay.pokemonshowdown.com/smogtours-gen3ou-805252
3941,https://replay.pokemonshowdown.com/smogtours-gen3ou-805276
3942,https://replay.pokemonshowdown.com/smogtours-gen3ou-805282
3943,https://replay.pokemonshowdown.com/smogtours-gen3ou-805285
3944,https://replay.pokemonshowdown.com/smogtours-gen3ou-805309
3945,https://replay.pokemonshowdown.com/smogtours-gen3ou-805311
3946,https://replay.pokemonshowdown.com/smogtours-gen3ou-805312
3947,https://replay.pokemonshowdown.com/smogtours-gen3ou-805314
3948,https://replay.pokemonshowdown.com/smogtours-gen3ou-805256
3949,https://replay.pokemonshowdown.com/smogtours-gen3ou-805258
3950,https://replay.pokemonshowdown.com/smogtours-gen3ou-805233
3951,https://replay.pokemonshowdown.com/smogtours-gen3ou-805234
3952,https://replay.pokemonshowdown.com/smogtours-gen3ou-805265
3953,https://replay.pokemonshowdown.com/smogtours-gen3ou-805271
3954,https://replay.pokemonshowdown.com/smogtours-gen3ou-805319
3955,https://replay.pokemonshowdown.com/smogtours-gen3ou-805322
3956,https://replay.pokemonshowdown.com/smogtours-gen3ou-805324
3957,https://replay.pokemonshowdown.com/smogtours-gen3ou-805472
3958,https://replay.pokemonshowdown.com/smogtours-gen3ou-805476
3959,https://replay.pokemonshowdown.com/smogtours-gen3ou-805482
3960,https://replay.pokemonshowdown.com/smogtours-gen3ou-805334?p2
3961,https://replay.pokemonshowdown.com/smogtours-gen3ou-805337?p2
3962,https://replay.pokemonshowdown.com/smogtours-gen3ou-805341
3963,https://replay.pokemonshowdown.com/smogtours-gen3ou-805346
3964,https://replay.pokemonshowdown.com/smogtours-gen3ou-805348
3965,https://replay.pokemonshowdown.com/smogtours-gen3ou-805446
3966,https://replay.pokemonshowdown.com/smogtours-gen3ou-805451
3967,https://replay.pokemonshowdown.com/smogtours-gen3ou-805383
3968,https://replay.pokemonshowdown.com/smogtours-gen3ou-805390
3969,https://replay.pokemonshowdown.com/smogtours-gen3ou-805116?p2
3970,https://replay.pokemonshowdown.com/smogtours-gen3ou-805120?p2
3971,https://replay.pokemonshowdown.com/smogtours-gen3ou-805127?p2
3972,https://replay.pokemonshowdown.com/smogtours-gen3ou-805512
3973,https://replay.pokemonshowdown.com/smogtours-gen3ou-805530
3974,https://replay.pokemonshowdown.com/smogtours-gen3ou-804971
3975,https://replay.pokemonshowdown.com/smogtours-gen3ou-804972
3976,https://replay.pokemonshowdown.com/smogtours-gen3ou-804973
3977,https://replay.pokemonshowdown.com/smogtours-gen3ou-805113
3978,https://replay.pokemonshowdown.com/smogtours-gen3ou-805117?p2
3979,https://replay.pokemonshowdown.com/smogtours-gen3ou-805526
3980,https://replay.pokemonshowdown.com/smogtours-gen3ou-805542
3981,https://replay.pokemonshowdown.com/smogtours-gen3ou-805079
3982,https://replay.pokemonshowdown.com/smogtours-gen3ou-805082
3983,https://replay.pokemonshowdown.com/smogtours-gen3ou-805561
3984,https://replay.pokemonshowdown.com/smogtours-gen3ou-805565
3985,https://replay.pokemonshowdown.com/smogtours-gen3ou-805137?p2
3986,https://replay.pokemonshowdown.com/smogtours-gen3ou-805138?p2
3987,https://replay.pokemonshowdown.com/smogtours-gen3ou-805140?p2
3988,https://replay.pokemonshowdown.com/smogtours-gen3ou-805419?p2
3989,https://replay.pokemonshowdown.com/smogtours-gen3ou-805424?p2
3990,https://replay.pokemonshowdown.com/smogtours-gen3ou-805431?p2
3991,https://replay.pokemonshowdown.com/smogtours-gen3ou-805213
3992,https://replay.pokemonshowdown.com/smogtours-gen3ou-805214
3993,https://replay.pokemonshowdown.com/smogtours-gen3ou-805215
3994,https://replay.pokemonshowdown.com/smogtours-gen3ou-805559
3995,https://replay.pokemonshowdown.com/smogtours-gen3ou-805562
3996,https://replay.pokemonshowdown.com/smogtours-gen3ou-805100
3997,https://replay.pokemonshowdown.com/smogtours-gen3ou-805104
3998,https://replay.pokemonshowdown.com/smogtours-gen3ou-805111
3999,https://replay.pokemonshowdown.com/smogtours-gen3ou-805481
4000,https://replay.pokemonshowdown.com/smogtours-gen3ou-805493?p2
4001,https://replay.pokemonshowdown.com/smogtours-gen3ou-805552
4002,https://replay.pokemonshowdown.com/smogtours-gen3ou-805554
4003,https://replay.pokemonshowdown.com/smogtours-gen3ou-804882
4004,https://replay.pokemonshowdown.com/smogtours-gen3ou-804884
4005,https://replay.pokemonshowdown.com/smogtours-gen3ou-804886
4006,https://replay.pokemonshowdown.com/smogtours-gen3ou-805162
4007,https://replay.pokemonshowdown.com/smogtours-gen3ou-805164
4008,https://replay.pokemonshowdown.com/smogtours-gen3ou-805168
4009,https://replay.pokemonshowdown.com/smogtours-gen3ou-805133
4010,https://replay.pokemonshowdown.com/smogtours-gen3ou-805136
4011,https://replay.pokemonshowdown.com/smogtours-gen3ou-805222
4012,https://replay.pokemonshowdown.com/smogtours-gen3ou-805223
